PROBEID	SYMBOL	ENTREZID	GENENAME
2385095	ARV1	64801	"ARV1 homolog, fatty acid homeostasis modulator"
4022106	MBNL3	55796	muscleblind like splicing regulator 3
3475110	NA	NA	NA
3982534	LPAR4	2846	lysophosphatidic acid receptor 4
3042730	HOXA1	3198	homeobox A1
3042973	HOXA11	3207	homeobox A11
3475024	NA	NA	NA
2992963	CCDC126	90693	coiled-coil domain containing 126
3725916	NA	NA	NA
3349293	NCAM1	4684	neural cell adhesion molecule 1
3495076	NDFIP2	54602	Nedd4 family interacting protein 2
3861689	SIRT2	22933	sirtuin 2
3397589	ETS1	2113	"ETS proto-oncogene 1, transcription factor"
3190463	ODF2	4957	outer dense fiber of sperm tails 2
2929699	RAB32	10981	"RAB32, member RAS oncogene family"
2430762	WARS2	10352	"tryptophanyl tRNA synthetase 2, mitochondrial"
2430762	RBMX2	51634	RNA binding motif protein X-linked 2
2880361	JAKMIP2	9832	janus kinase and microtubule interacting protein 2
3026969	FMC1-LUC7L2	100996928	FMC1-LUC7L2 readthrough
3026969	LUC7L2	51631	"LUC7 like 2, pre-mRNA splicing factor"
3026969	FMC1	154791	formation of mitochondrial complex V assembly factor 1 homolog
2844359	NA	NA	NA
2808931	ISL1	3670	ISL LIM homeobox 1
3494502	CLN5	1203	CLN5 intracellular trafficking protein
3494502	DHX9	1660	DExH-box helicase 9
2489007	ACTG2	72	"actin gamma 2, smooth muscle"
3725801	NA	NA	NA
3556711	NA	NA	NA
2841406	NA	NA	NA
2600689	EPHA4	2043	EPH receptor A4
3445908	EPS8	2059	epidermal growth factor receptor pathway substrate 8
3128271	NEFL	4747	neurofilament light chain
3145107	CCNE2	9134	cyclin E2
3982423	ATP7A	538	ATPase copper transporting alpha
2454485	LPGAT1	9926	lysophosphatidylglycerol acyltransferase 1
3129149	PBK	55872	PDZ binding kinase
2565217	NA	NA	NA
2522616	CFLAR	8837	CASP8 and FADD like apoptosis regulator
3662201	MT1F	4494	metallothionein 1F
3662201	MT1H	4496	metallothionein 1H
3662201	MT1HL1	645745	metallothionein 1H like 1
3048447	MYL7	58498	myosin light chain 7
2841334	NA	NA	NA
3207241	LERFS	403323	"lncRNA negative regulator of fibroblast-like synoviocyte migration, SYNCRIP interacting"
3207241	FGF7P3	654466	fibroblast growth factor 7 pseudogene 3
3207241	FGF7P6	387628	fibroblast growth factor 7 pseudogene 6
3207241	LOC102724238	102724238	uncharacterized LOC102724238
2337285	TTC4	7268	tetratricopeptide repeat domain 4
2337285	MROH7-TTC4	100527960	MROH7-TTC4 readthrough (NMD candidate)
2515627	ITGA6	3655	integrin subunit alpha 6
2776998	KLHL8	57563	kelch like family member 8
3475038	NA	NA	NA
3656191	ZNF771	51333	zinc finger protein 771
2418570	SLC44A5	204962	solute carrier family 44 member 5
2424148	ALG14	199857	ALG14 UDP-N-acetylglucosaminyltransferase subunit
3806905	SMAD2	4087	SMAD family member 2
3341440	AAMDC	28971	adipogenesis associated Mth938 domain containing
3589141	SPRED1	161742	sprouty related EVH1 domain containing 1
2439944	PIGM	93183	phosphatidylinositol glycan anchor biosynthesis class M
2557647	NA	NA	NA
2322103	SPEN	23013	spen family transcriptional repressor
2534456	LRRFIP1	9208	LRR binding FLII interacting protein 1
3629811	DENND4A	10260	DENN domain containing 4A
3629811	LOC646358	646358	DnaJ heat shock protein family (Hsp40) member B14 pseudogene
3629811	DNAJB14	79982	DnaJ heat shock protein family (Hsp40) member B14
4002081	MAP7D2	256714	MAP7 domain containing 2
3392934	NA	NA	NA
3361381	CYB5R2	51700	cytochrome b5 reductase 2
3096575	HGSNAT	138050	heparan-alpha-glucosaminide N-acetyltransferase
3279410	MINDY3	80013	MINDY lysine 48 deubiquitinase 3
2842101	SFXN1	94081	sideroflexin 1
3480885	FGF9	2254	fibroblast growth factor 9
2777070	HSD17B11	51170	hydroxysteroid 17-beta dehydrogenase 11
3096482	NA	NA	NA
3453456	NA	NA	NA
3974019	TSPAN7	7102	tetraspanin 7
3757399	NT5C3B	115024	"5'-nucleotidase, cytosolic IIIB"
3757399	FKBP10	60681	FKBP prolyl isomerase 10
3717034	LOC107984974	107984974	SMAD specific E3 ubiquitin protein ligase 2 (SMURF2) pseudogene
2649723	MFSD1	64747	major facilitator superfamily domain containing 1
2320078	NA	NA	NA
3622386	GATM	2628	glycine amidinotransferase
2750627	CPE	1363	carboxypeptidase E
3676733	NA	NA	NA
3417485	NABP2	79035	nucleic acid binding protein 2
2436458	NA	NA	NA
3784509	ZNF271P	10778	"zinc finger protein 271, pseudogene"
2477438	QPCT	25797	glutaminyl-peptide cyclotransferase
2949059	NA	NA	NA
2968363	NA	NA	NA
3580769	CKB	1152	creatine kinase B
2857416	IL6ST	3572	interleukin 6 cytokine family signal transducer
2857416	LOC107984974	107984974	SMAD specific E3 ubiquitin protein ligase 2 (SMURF2) pseudogene
2870889	NREP	9315	neuronal regeneration related protein
3958285	NA	NA	NA
3440998	NA	NA	NA
3258772	SLC35G1	159371	solute carrier family 35 member G1
3906852	FITM2	128486	fat storage inducing transmembrane protein 2
3556042	NA	NA	NA
2366156	SFT2D2	375035	SFT2 domain containing 2
3517793	KLF12	11278	Kruppel like factor 12
3310757	IKZF5	64376	IKAROS family zinc finger 5
2651989	SKIL	6498	SKI like proto-oncogene
3990616	BCORL1	63035	BCL6 corepressor like 1
4026902	NAA10	8260	"N-alpha-acetyltransferase 10, NatA catalytic subunit"
2378256	SYT14	255928	synaptotagmin 14
3795733	COLEC12	81035	collectin subfamily member 12
3842157	NA	NA	NA
3094514	DDHD2	23259	DDHD domain containing 2
2586038	LRP2	4036	LDL receptor related protein 2
3377789	RELA	5970	"RELA proto-oncogene, NF-kB subunit"
2841370	NA	NA	NA
3898355	FLRT3	23767	fibronectin leucine rich transmembrane protein 3
3889419	TSHZ2	128553	teashirt zinc finger homeobox 2
3674500	NA	NA	NA
3493448	PIBF1	10464	progesterone immunomodulatory binding factor 1
2358092	CA14	23632	carbonic anhydrase 14
2456805	BPNT1	10380	"3'(2'), 5'-bisphosphate nucleotidase 1"
3513953	SPRYD7	57213	SPRY domain containing 7
2806643	SLC1A3	6507	solute carrier family 1 member 3
3564071	NIN	51199	ninein
3564071	LOC105370491	105370491	uncharacterized LOC105370491
3453036	ASB8	140461	ankyrin repeat and SOCS box containing 8
3509473	DCLK1	9201	doublecortin like kinase 1
2758076	NOP14	8602	NOP14 nucleolar protein
2567167	LONRF2	164832	LON peptidase N-terminal domain and ring finger 2
2669157	EPM2AIP1	9852	EPM2A interacting protein 1
3980899	NA	NA	NA
2318793	NA	NA	NA
2613441	KAT2B	8850	lysine acetyltransferase 2B
2523045	FZD7	8324	frizzled class receptor 7
2443305	CCDC181	57821	coiled-coil domain containing 181
3299585	LIPA	3988	"lipase A, lysosomal acid type"
3299585	LOC101926887	101926887	uncharacterized LOC101926887
3299585	LOC105378419	105378419	uncharacterized LOC105378419
3556729	NA	NA	NA
3828032	POP4	10775	"POP4 homolog, ribonuclease P/MRP subunit"
3335858	NA	NA	NA
3809760	NA	NA	NA
2840750	NA	NA	NA
2436411	NA	NA	NA
2841322	NA	NA	NA
2899768	H4C9	8294	H4 clustered histone 9
2968283	NA	NA	NA
3475009	NA	NA	NA
2968434	NA	NA	NA
3736232	SYNGR2	9144	synaptogyrin 2
2674317	NA	NA	NA
3996381	ATP6AP1	537	ATPase H+ transporting accessory protein 1
2538600	ADI1	55256	acireductone dioxygenase 1
3556888	RBM23	55147	RNA binding motif protein 23
2318869	NA	NA	NA
2378068	G0S2	50486	G0/G1 switch 2
3308967	FAM204A	63877	family with sequence similarity 204 member A
3475034	NA	NA	NA
3608220	CRTC3	64784	CREB regulated transcription coactivator 3
3181240	TMOD1	7111	tropomodulin 1
3937755	SNAP29	9342	synaptosome associated protein 29
3518940	POU4F1	5457	POU class 4 homeobox 1
2475407	CLIP4	79745	CAP-Gly domain containing linker protein family member 4
2832023	NA	NA	NA
2924330	TPD52L1	7164	TPD52 like 1
3383130	NDUFC2-KCTD14	100532726	NDUFC2-KCTD14 readthrough
3383130	KCTD14	65987	potassium channel tetramerization domain containing 14
2336585	SCP2	6342	sterol carrier protein 2
3669092	TERF2IP	54386	TERF2 interacting protein
3433747	RFC5	5985	replication factor C subunit 5
3496916	GPR180	160897	G protein-coupled receptor 180
3989089	ZBTB33	10009	zinc finger and BTB domain containing 33
3475102	NA	NA	NA
2901745	NA	NA	NA
2893847	SNRNP48	154007	small nuclear ribonucleoprotein U11/U12 subunit 48
2893847	LOC105374906	105374906	uncharacterized LOC105374906
2648141	MBNL1	4154	muscleblind like splicing regulator 1
2768145	COMMD8	54951	COMM domain containing 8
2841330	NA	NA	NA
2968377	NA	NA	NA
3285552	ZNF248	57209	zinc finger protein 248
3285552	TLK2	11011	tousled like kinase 2
3749556	NA	NA	NA
3472755	TBX3	6926	T-box transcription factor 3
3424785	ALX1	8092	ALX homeobox 1
3200134	NA	NA	NA
2787005	CLGN	1047	calmegin
3292413	DNAJC12	56521	DnaJ heat shock protein family (Hsp40) member C12
2971678	MCM9	254394	minichromosome maintenance 9 homologous recombination repair factor
2406283	NA	NA	NA
3261544	GBF1	8729	golgi brefeldin A resistant guanine nucleotide exchange factor 1
2994558	CREB5	9586	cAMP responsive element binding protein 5
3026834	TTC26	79989	tetratricopeptide repeat domain 26
2719361	CPEB2	132864	cytoplasmic polyadenylation element binding protein 2
2599371	TMBIM1	64114	transmembrane BAX inhibitor motif containing 1
2599371	MIR6513	102465256	microRNA 6513
3804195	SLC39A6	25800	solute carrier family 39 member 6
3530655	FOXG1	2290	forkhead box G1
3530655	LINC01551	387978	long intergenic non-protein coding RNA 1551
2912416	ADGRB3	577	adhesion G protein-coupled receptor B3
3417146	CDK2	1017	cyclin dependent kinase 2
3475026	NA	NA	NA
3201277	KLHL9	55958	kelch like family member 9
3560711	BAZ1A	11177	bromodomain adjacent to zinc finger domain 1A
3761378	HOXB5	3215	homeobox B5
3806211	PSTPIP2	9050	proline-serine-threonine phosphatase interacting protein 2
3510450	LHFPL6	10186	LHFPL tetraspan subfamily member 6
3854000	SLC35E1	79939	solute carrier family 35 member E1
4047493	PCDH18	54510	protocadherin 18
3184925	ZNF483	158399	zinc finger protein 483
2417095	SLC35D1	23169	solute carrier family 35 member D1
2840732	NA	NA	NA
2969677	REV3L	5980	"REV3 like, DNA directed polymerase zeta catalytic subunit"
3664785	CKLF	51192	chemokine like factor
3664785	CKLF-CMTM1	100529251	CKLF-CMTM1 readthrough
3996755	BRCC3	79184	BRCA1/BRCA2-containing complex subunit 3
3988435	DOCK11	139818	dedicator of cytokinesis 11
3265133	NHLRC2	374354	NHL repeat containing 2
2832037	NA	NA	NA
3771773	JMJD6	23210	"jumonji domain containing 6, arginine demethylase and lysine hydroxylase"
2738664	SGMS2	166929	sphingomyelin synthase 2
2383884	NA	NA	NA
3354210	SPA17	53340	sperm autoantigenic protein 17
3819757	NA	NA	NA
2406279	NA	NA	NA
3079005	RARRES2	5919	retinoic acid receptor responder 2
4005392	BCOR	54880	BCL6 corepressor
3011409	RUNDC3B	154661	RUN domain containing 3B
2632778	EPHA6	285220	EPH receptor A6
4000155	GPM6B	2824	glycoprotein M6B
3200040	BNC2	54796	basonuclin 2
3629243	RBPMS2	348093	"RNA binding protein, mRNA processing factor 2"
3722321	NA	NA	NA
3669552	VAT1L	57687	vesicle amine transport 1 like
3743962	NAA38	84316	"N-alpha-acetyltransferase 38, NatC auxiliary subunit"
3136413	BPNT2	54928	"3'(2'), 5'-bisphosphate nucleotidase 2"
2328583	NA	NA	NA
2856484	MOCS2	4338	molybdenum cofactor synthesis 2
3470342	NA	NA	NA
3740578	NA	NA	NA
3453440	NA	NA	NA
3421762	RAB3IP	117177	RAB3A interacting protein
2995254	MTURN	222166	"maturin, neural progenitor differentiation regulator homolog"
3959674	NA	NA	NA
2955164	NA	NA	NA
3959738	NA	NA	NA
3507282	FLT1	2321	fms related receptor tyrosine kinase 1
2841400	NA	NA	NA
2965206	EPHA7	2045	EPH receptor A7
3996306	RPL10	6134	ribosomal protein L10
3996306	SNORA70	26778	"small nucleolar RNA, H/ACA box 70"
3606034	PDE8A	5151	phosphodiesterase 8A
2948169	ZNRD1ASP	80862	"zinc ribbon domain containing 1 antisense, pseudogene"
3430086	TCP11L2	255394	t-complex 11 like 2
2845351	PP7080	25845	uncharacterized LOC25845
3960782	JOSD1	9929	Josephin domain containing 1
3784670	C18orf21	83608	chromosome 18 open reading frame 21
3551814	NA	NA	NA
3740638	NA	NA	NA
2780099	SLC9B2	133308	solute carrier family 9 member B2
3475020	NA	NA	NA
3556174	NA	NA	NA
3903525	NCOA6	23054	nuclear receptor coactivator 6
3903525	LOC105372599	105372599	uncharacterized LOC105372599
3520989	TGDS	23483	"TDP-glucose 4,6-dehydratase"
3331355	SERPING1	710	serpin family G member 1
4022714	PLAC1	10761	placenta enriched 1
2748605	LRAT	9227	lecithin retinol acyltransferase
3511817	ENOX1	55068	ecto-NOX disulfide-thiol exchanger 1
2842570	FAF2	23197	Fas associated factor family member 2
2702642	NA	NA	NA
3261255	DPCD	25911	deleted in primary ciliary dyskinesia homolog (mouse)
2420642	MCOLN2	255231	mucolipin TRP cation channel 2
3831286	NA	NA	NA
3633699	NRG4	145957	neuregulin 4
3996430	FAM50A	9130	family with sequence similarity 50 member A
2856634	ARL15	54622	ADP ribosylation factor like GTPase 15
3919124	SMIM11B	102723553	small integral membrane protein 11B
3919124	SMIM11A	54065	small integral membrane protein 11A
2379754	SMYD2	56950	SET and MYND domain containing 2
3959658	NA	NA	NA
2844407	NA	NA	NA
3464860	DUSP6	1848	dual specificity phosphatase 6
4007899	SYP	6855	synaptophysin
3275156	NA	NA	NA
2967276	POPDC3	64208	popeye domain containing 3
2748830	GUCY1A1	2982	guanylate cyclase 1 soluble subunit alpha 1
3399545	NCAPD3	23310	non-SMC condensin II complex subunit D3
3994100	FMR1	2332	FMRP translational regulator 1
4012299	PHKA1	5255	phosphorylase kinase regulatory subunit alpha 1
3140037	EYA1	2138	EYA transcriptional coactivator and phosphatase 1
3923426	AGPAT3	56894	1-acylglycerol-3-phosphate O-acyltransferase 3
4026669	BCAP31	10134	B cell receptor associated protein 31
3335842	NA	NA	NA
3309602	RGS10	6001	regulator of G protein signaling 10
4019611	NKAP	79576	NFKB activating protein
3881874	ASXL1	171023	ASXL transcriptional regulator 1
2808438	NNT	23530	nicotinamide nucleotide transhydrogenase
2615808	GPD1L	23171	glycerol-3-phosphate dehydrogenase 1 like
3576284	RPS6KA5	9252	ribosomal protein S6 kinase A5
4009506	PHF8	23133	PHD finger protein 8
3554592	BTBD6	90135	BTB domain containing 6
3986672	ATG4A	115201	autophagy related 4A cysteine peptidase
2452667	RAB29	8934	"RAB29, member RAS oncogene family"
3412296	IRAK4	51135	interleukin 1 receptor associated kinase 4
3306573	NA	NA	NA
3375648	FTH1	2495	ferritin heavy chain 1
3557209	SLC7A8	23428	solute carrier family 7 member 8
3656418	TMEM265	100862671	transmembrane protein 265
3656418	SRCAP	10847	Snf2 related CREBBP activator protein
3656418	SNORA30	677813	"small nucleolar RNA, H/ACA box 30"
3709213	CYB5D1	124637	cytochrome b5 domain containing 1
3638566	PEX11A	8800	peroxisomal biogenesis factor 11 alpha
3994846	MTMR1	8776	myotubularin related protein 1
3470037	PRDM4	11108	PR/SET domain 4
3699777	NA	NA	NA
2939213	TUBB2A	7280	tubulin beta 2A class IIa
2939213	TUBB2B	347733	tubulin beta 2B class IIb
3203382	SMU1	55234	SMU1 DNA replication regulator and spliceosomal factor
4015440	SYTL4	94121	synaptotagmin like 4
2566414	MGAT4A	11320	"alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase A"
3459120	LRIG3	121227	leucine rich repeats and immunoglobulin like domains 3
3233686	NA	NA	NA
2752725	NEIL3	55247	nei like DNA glycosylase 3
2893109	NA	NA	NA
3475022	NA	NA	NA
2516807	HOXD11	3237	homeobox D11
3556066	NA	NA	NA
3474945	NA	NA	NA
2632225	EPHA3	2042	EPH receptor A3
3556763	NA	NA	NA
2841394	NA	NA	NA
2899171	H1-4	3008	"H1.4 linker histone, cluster member"
3042869	HOXA6	3203	homeobox A6
3666146	SLC7A6	9057	solute carrier family 7 member 6
2347132	FNBP1L	54874	formin binding protein 1 like
3985709	TMEM31	203562	transmembrane protein 31
3633794	ETFA	2108	electron transfer flavoprotein subunit alpha
3633794	TYRO3P	7302	TYRO3P protein tyrosine kinase pseudogene
3633794	TYRO3	7301	TYRO3 protein tyrosine kinase
2460487	C1orf131	128061	chromosome 1 open reading frame 131
2656837	ST6GAL1	6480	"ST6 beta-galactoside alpha-2,6-sialyltransferase 1"
2901733	NA	NA	NA
3304406	ACTR1A	10121	actin related protein 1A
3980922	NA	NA	NA
3927446	ADAMTS1	9510	ADAM metallopeptidase with thrombospondin type 1 motif 1
2505293	RAB6C	84084	"RAB6C, member RAS oncogene family"
2505293	RAB6A	5870	"RAB6A, member RAS oncogene family"
2505293	RAB6D	150786	"RAB6D, member RAS oncogene family"
2440476	TSTD1	100131187	thiosulfate sulfurtransferase like domain containing 1
2440476	F11R	50848	F11 receptor
2779335	TRMT10A	93587	tRNA methyltransferase 10A
3995975	SSR4	6748	signal sequence receptor subunit 4
3572278	NEK9	91754	NIMA related kinase 9
3382861	PAK1	5058	p21 (RAC1) activated kinase 1
3910260	ZNF217	7764	zinc finger protein 217
3392890	NA	NA	NA
2844391	NA	NA	NA
2783886	NDNF	79625	neuron derived neurotrophic factor
2427469	SLC16A4	9122	solute carrier family 16 member 4
3789947	NEDD4L	23327	NEDD4 like E3 ubiquitin protein ligase
3920385	TTC3	7267	tetratricopeptide repeat domain 3
3920385	TTC3P1	286495	tetratricopeptide repeat domain 3 pseudogene 1
2946345	H2BC8	8339	H2B clustered histone 8
3306581	NA	NA	NA
3761313	HOXB3	3213	homeobox B3
3686080	NSMCE1	197370	"NSE1 homolog, SMC5-SMC6 complex component"
2829542	C5orf24	134553	chromosome 5 open reading frame 24
2946268	H2BC4	8347	H2B clustered histone 4
3727510	STXBP4	252983	syntaxin binding protein 4
3662650	ARL2BP	23568	ADP ribosylation factor like GTPase 2 binding protein
3331129	OR5AK2	390181	olfactory receptor family 5 subfamily AK member 2
2422722	TGFBR3	7049	transforming growth factor beta receptor 3
3619479	CCDC32	90416	coiled-coil domain containing 32
3619479	MRPL42P5	359821	mitochondrial ribosomal protein L42 pseudogene 5
2337003	MRPL37	51253	mitochondrial ribosomal protein L37
3856184	ZNF626	199777	zinc finger protein 626
3856184	ZNF737	100129842	zinc finger protein 737
3856184	ZNF826P	664701	"zinc finger protein 826, pseudogene"
3856184	ZNF506	440515	zinc finger protein 506
3856184	ZNF253	56242	zinc finger protein 253
3856184	ZNF93	81931	zinc finger protein 93
3856184	ZNF486	90649	zinc finger protein 486
3907934	ZNF334	55713	zinc finger protein 334
3907934	MKRN7P	7686	"makorin ring finger protein 7, pseudogene"
3102372	SULF1	23213	sulfatase 1
2844409	NA	NA	NA
3765299	APPBP2	10513	amyloid beta precursor protein binding protein 2
2775259	RASGEF1B	153020	RasGEF domain family member 1B
3226138	AK1	203	adenylate kinase 1
3638819	CIB1	10519	calcium and integrin binding 1
3551853	NA	NA	NA
2383747	NA	NA	NA
3366519	FANCF	2188	FA complementation group F
3980976	NA	NA	NA
3662150	MT1M	4499	metallothionein 1M
3958387	NA	NA	NA
2353988	TENT5C	54855	terminal nucleotidyltransferase 5C
3831282	NA	NA	NA
2874371	FBN2	2201	fibrillin 2
2874371	LOC105379167	105379167	uncharacterized LOC105379167
4000512	PIGA	5277	phosphatidylinositol glycan anchor biosynthesis class A
3165825	TEK	7010	TEK receptor tyrosine kinase
4018194	CAPN6	827	calpain 6
3607447	ABHD2	11057	"abhydrolase domain containing 2, acylglycerol lipase"
